"year","ubigeo","dep.code","dep","prov.code","prov","distr.code","distr","capital","pc1","pc2","pc3","pc4","pc5","pc6","pc7","pc8","pc9","pc10","pc11","pc12","pc13","pc14","pc15","pc16","pc17","pc18","pc19","pc20","hv270_recat","se","hv270_recat_cor","hv270_recat_cor_logit","var_logit_hv270_recat","se_hv270_recat_cor","prec_logit_hv270_recat","id.sp"
2015,"160211","16","LORETO","02","ALTO AMAZONAS","11","TENIENTE CESAR LOPEZ ROJAS","SHUCUSHUYACU",-1.78518772030468,0.663677572858774,-1.74156059847307,0.604373197072977,-2.12475292645103,0.533948744959189,-3.11056696165276,1.43132768293468,0.480499859725162,0.50226575440091,1.26611493225208,-0.865093986425868,-0.995039657730799,-0.317460212903599,0.7660914851508,-1.12431995319637,-0.285441617827701,0.122733698708676,-1.15961230412898,2.25148921989098,NA,NA,NA,NA,NA,NA,NA,17
2015,"160301","16","LORETO","03","LORETO","01","NAUTA","NAUTA",3.58368962356228,0.73789611216712,-2.06563822398772,-2.08736496927411,-0.0385449320883951,0.245339585105916,0.511114791465609,0.345045773305011,0.899732481761409,-0.545299888277558,0.600321243426576,0.189540940246089,-0.400773951602708,1.55590145760734,0.139273708910177,0.572410937842526,-0.713720487528975,0.881345704086085,-0.89363539755543,0.293852958160298,0.964418697996454,0.0312411197204187,0.964418697996454,3.29970525907633,0.828854437333579,0.0312411197204187,1.20648446211737,18
2015,"160302","16","LORETO","03","LORETO","02","PARINARI","PARINARI",-3.30245798903958,1.52725664083877,-0.634387388065897,1.03765907872163,1.81421266646006,0.670699286217615,1.05973831828565,0.451114589865143,-0.762128119566894,0.423959282927168,0.104853453899899,-1.05894662955128,0.189319284634586,0.603614749673731,-1.1472232728424,0.332458042540887,-0.831404108116625,-1.15253032837638,-0.233630926962145,0.036064602699445,NA,NA,NA,NA,NA,NA,NA,19
2015,"160303","16","LORETO","03","LORETO","03","TIGRE","INTUTU",-1.92403287897517,1.0776771701129,-0.813827527254526,-0.434190206184039,2.77955416087686,-0.84898891235921,-0.493521710580921,-0.637243785044141,-1.44669873790024,0.800968803376397,-0.55735185881397,2.22064226049099,-1.51672365685811,0.162491263534917,1.43447379759223,-0.709899151396484,2.8272932084788,-0.797303066076279,-1.69931324278576,-1.27222950172084,0.999999999999999,1.11022302462515e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,20
2015,"160304","16","LORETO","03","LORETO","04","TROMPETEROS","VILLA TROMPETEROS",-0.475551725232012,-1.72761232338539,1.17671177115752,-3.9863787091479,3.2597432783746,0.491581915847898,1.38378838270334,0.908516083003982,0.663169686005934,2.05101146179417,-2.97559514665133,0.88629323166695,0.800713565664933,1.91527926030949,1.52085731369493,-0.53335146001031,-2.07387451492608,-0.0449765505585686,0.833830848798801,-0.746983891174371,1,2.22044604925031e-16,0.99,4.59511985013459,1e-06,1e-06,1e+06,21
2015,"160305","16","LORETO","03","LORETO","05","URARINAS","CONCORDIA",-4.61590867095716,-0.710116568820483,1.89053056144463,-0.49466380847534,2.57105506294101,0.164186458528076,-0.533449552560953,0.90669401134779,-0.561183957332112,1.00256714773965,-2.21431661886409,-0.00545500286839308,-0.0964896410311705,-1.43505097855613,0.67919838662664,0.868483431691031,-1.41289348875262,0.953380958109843,1.4039826282009,2.23099006043975,NA,NA,NA,NA,NA,NA,NA,22
2015,"160401","16","LORETO","04","MARISCAL RAMON CASTILLA","01","RAMON CASTILLA","CABALLOCOCHA",1.52465362580415,0.541888688652325,0.371112036544354,-0.474887965436418,-0.382809440889022,-1.6115777644432,1.01580203301962,0.0708646163935391,-0.642558896969113,-1.03923413523546,0.597171658845221,0.00376725538101135,-1.0948585650843,1.53175976090783,0.965717532237121,0.66164110674985,-0.115069086843092,0.0598619608085197,0.959423261162285,0.409237846402729,1,4.08583717615299e-16,0.99,4.59511985013459,1e-06,1e-06,1e+06,23
2015,"160402","16","LORETO","04","MARISCAL RAMON CASTILLA","02","PEBAS","PEBAS",-0.575081378385073,2.04252751565044,0.297608360796001,-0.127269709134322,0.783214368671081,-0.572443743480402,1.09574021579821,1.71700517283703,-0.672041749361482,-0.257179906516849,-0.248581525164578,-0.297354955801301,1.19658022836635,0.516485884051646,0.104430726759444,0.587300813335646,1.44936836070959,-0.410449905479321,-0.0280975077687883,-0.00574846114708352,0.79060001240239,2.42861286636753e-17,0.79060001240239,1.32854592734169,1e-06,1e-06,1e+06,24
2015,"160403","16","LORETO","04","MARISCAL RAMON CASTILLA","03","YAVARI","AMELIA /13",-0.992910539258842,2.12091391936118,-1.43433218295421,1.81397294654626,1.26606248658478,-3.04219580285829,3.23829709023109,-0.991216324339198,-2.3485115468406,-0.231721240195166,-2.09356940838046,-4.2855539533069,-2.16551214842478,-1.18648829833806,-1.06156048543088,0.484266273737162,-0.252388744628259,1.66600311319675,-1.23803357358649,0.432177839483161,NA,NA,NA,NA,NA,NA,NA,25
2015,"160404","16","LORETO","04","MARISCAL RAMON CASTILLA","04","SAN PABLO","SAN PABLO DE LORETO",-1.14266004334612,2.09071549548655,-0.11720105196373,0.651943090120394,0.734741746379579,-1.92485736857165,0.572091742425403,1.1537527959126,0.54144963716489,0.385311787357207,-2.27863868397294,-0.999284363241328,0.0869337563880502,-1.00420721928311,-1.00999856776591,0.842061976132491,1.22031485659378,0.574299515935168,-0.382522636279277,-0.180417337378664,0.97689641496728,0.0224950749392997,0.97689641496728,3.74439282113922,0.993388449299423,0.0224950749392997,1.00665555423484,26
2015,"160501","16","LORETO","05","REQUENA","01","REQUENA","REQUENA",5.65785575743982,0.106333312559042,-2.73814870867043,-2.37098465724185,-0.945673234032842,-0.015011487345573,1.1503713368185,0.715730598987172,-0.305563492738032,-0.425647851818836,0.457014139137918,0.0529888688109154,1.35756500060026,2.16674722071661,0.559222615680189,0.97267810905396,0.232578809795937,1.55824075616379,-0.634187816171509,-0.215882913641343,0.907419992400676,0.0546643858858839,0.907419992400676,2.28253218192158,0.423406807067782,0.0546643858858839,2.36179481129578,27
2015,"160502","16","LORETO","05","REQUENA","02","ALTO TAPICHE","SANTA ELENA",-3.27739959379886,1.2191723638165,0.159761567358888,0.732712597270564,-1.30415657501199,0.73175004072113,-0.474457112183168,0.250165184078995,-0.090577804275848,-0.839673284892655,0.357794081925158,-2.70143914017964,0.210205942593172,0.782156824412936,-0.557103701277062,-0.109994741645451,0.512920618040824,0.223597130194017,1.18583854287924,-0.411600474770537,NA,NA,NA,NA,NA,NA,NA,28
2015,"160503","16","LORETO","05","REQUENA","03","CAPELO","FLOR DE PUNGA",-1.13534082403101,3.43713021450535,-1.26287502176418,1.21029337885143,-0.73682668556772,0.908634800914999,-1.81175702256294,-0.78828213309813,-1.75799734006176,0.00357012703057495,0.202456118354191,1.95890204807171,-1.42039268054061,2.59004207699829,0.221681005545159,1.25783430336632,0.148673764253328,-0.733908828344275,-2.20841926849246,0.886768655151931,NA,NA,NA,NA,NA,NA,NA,29
2015,"160504","16","LORETO","05","REQUENA","04","EMILIO SAN MARTIN","TAMANCO",-3.49736493189748,2.26153558812635,-0.0583632427057086,0.632366709761009,0.960242806759787,1.4892393756512,-0.115816984289049,0.346717573336429,-0.910142665385351,-0.268379601225223,0.295204398504647,-0.37278558308238,0.848691714913276,-0.177937239672281,-0.994252164087737,-0.376605110683634,0.199650261285168,0.51865743260032,0.776731142852747,0.179664558180291,NA,NA,NA,NA,NA,NA,NA,30
2015,"160505","16","LORETO","05","REQUENA","05","MAQUIA","SANTA ISABEL",-3.36031422587199,0.834962840995482,-1.1967712660818,0.61321539865708,1.27913034208877,1.00993037904922,0.162092257227864,1.10901670177702,-1.4452016281615,-0.327763697517281,1.20412182444992,0.136588534379054,0.964143506042005,-0.711975297833835,-0.806745495405263,-0.392858281939597,0.50926204973996,0.671432016051303,0.360190174966875,-1.46809786575866,NA,NA,NA,NA,NA,NA,NA,31
2015,"160506","16","LORETO","05","REQUENA","06","PUINAHUA","BRETAÑA",-3.00128361292636,2.91134617023435,-0.996485833202588,0.435082977209809,0.801767016527968,1.72510842175817,-0.16233363081464,0.280603212339094,-0.547442742749065,-0.204628449016055,0.50454187321461,0.731878658024854,0.581393904687307,0.84787818933677,-0.767444299713544,0.180699155088488,-0.326257047962155,0.309803574629103,0.00825630864577282,-0.435066684476942,NA,NA,NA,NA,NA,NA,NA,32
2015,"160507","16","LORETO","05","REQUENA","07","SAQUENA","BAGAZAN",-2.22555299883474,2.326549105303,-1.18363226038154,0.440509777306429,0.294962628337176,0.694150926815373,-0.320803782917637,0.580214351513877,-2.23254413296982,0.736192479603213,2.67668710019819,-1.12595455038065,0.520708594435717,-1.02074753548432,-0.58381777807518,1.56848583065794,-0.854006926571547,-1.24091865355574,0.0271663651194608,-0.96997531335146,NA,NA,NA,NA,NA,NA,NA,33
2015,"160508","16","LORETO","05","REQUENA","08","SOPLIN","NUEVA ALEJANDRIA (CURINGA)",-4.09467720457801,1.26915196963026,-0.809732416207911,0.174914197155448,1.05165480902778,2.43179656105658,-2.90108639857833,-3.61543208261708,3.52332581095037,3.03062708954057,-0.116336222009109,0.364936003640689,-1.26585619602682,-1.72047330558742,-1.9517859895403,1.37574212889818,1.18674204606683,0.62496110153335,1.20965386845494,-0.755730565349955,NA,NA,NA,NA,NA,NA,NA,34
2015,"160509","16","LORETO","05","REQUENA","09","TAPICHE","IBERIA",-3.76876758487694,2.5006964810118,1.69480785753344,3.0481090414827,-1.6565518920774,0.162353044533012,-1.50041897152119,-1.43407858667639,1.70234121986781,-3.659938384154,0.065854918315114,-1.62093993642709,-1.66105756025885,1.24542672044529,2.88846881282613,2.64773295608414,-0.551760535270799,-0.202816573273638,1.79622791755721,-1.66676475084209,NA,NA,NA,NA,NA,NA,NA,35
2015,"160510","16","LORETO","05","REQUENA","10","JENARO HERRERA","JENARO HERRERA",-0.81152676703102,1.38730082266886,-2.17515319798752,-4.24014228898943,-7.07006800740405,5.11025778053439,3.36232935155574,0.103130289114812,-2.13629729444998,-1.37164065173375,-2.72299732365878,1.25841808579313,-1.53113762884551,-2.65853358968422,-0.480113148453056,-0.0232207157982303,-0.107801122878976,-0.8024136473606,0.361302197427504,-0.195139555348643,NA,NA,NA,NA,NA,NA,NA,36
2015,"160511","16","LORETO","05","REQUENA","11","YAQUERANA","ANGAMOS",-3.7209370929767,-1.98391909383401,1.20014563906401,-0.481351533732872,-1.73533889008819,-0.709803198382369,1.93945422714037,-7.48326508560855,-1.17804073609841,1.78189807245621,0.244282425468874,-0.196261978838035,3.14479709069082,1.32354648036907,-0.0785945348235301,0.316597110065815,-1.74213385267325,-0.139113210521786,-0.626934028620935,0.0222859716486707,NA,NA,NA,NA,NA,NA,NA,37
2015,"160601","16","LORETO","06","UCAYALI","01","CONTAMANA","CONTAMANA",5.40662470937047,-0.543710853401787,-1.72740876788806,-2.22493947857951,0.994832739967992,-1.78713014273627,0.0185843669634934,-0.311746716918717,-1.79949484528128,-1.89214754466236,2.70789147000947,0.98615847412347,-0.407085283905673,-0.842580992134674,1.56801319886068,-1.00659949800186,-1.01391880456198,1.23966650259786,1.32219158878194,-0.433615659986726,0.958382347777945,0.0246067970676013,0.958382347777945,3.13672239923819,0.380607559620149,0.0246067970676013,2.62737818712275,38
2015,"160602","16","LORETO","06","UCAYALI","02","INAHUAYA","INAHUAYA",3.73285794075766,2.46132155558537,-1.61853445947478,-0.593313597092009,-2.33766751713484,-4.83794007344074,-3.49500095085051,3.01736913385787,0.524413621220542,-1.49256710868277,-1.38694224094837,1.41309425814744,4.06316930586586,-1.23772968161265,-1.73866600538427,1.04251797043994,-1.2549882691884,-0.2534590760484,-0.29815368817472,-0.640827424579212,NA,NA,NA,NA,NA,NA,NA,39
2015,"160603","16","LORETO","06","UCAYALI","03","PADRE MARQUEZ","TIRUNTAN",-1.58871113216723,1.75865542744942,-0.265031426989435,0.159711562931439,-0.362696556686337,-3.91700674690644,-1.99400255728451,-3.30917475204665,-0.841142700109025,-1.57847429918499,-2.11667191633898,0.144945563750018,-0.600534858518454,-0.115916343218768,-0.132611798343833,-2.77616954162375,1.1949800033832,-2.19242985825739,0.872908163064147,0.40570574417174,0.999999999999998,1.49537109283393e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,40
2015,"160604","16","LORETO","06","UCAYALI","04","PAMPA HERMOSA","PAMPA HERMOSA",-1.52914121858959,1.62005539155298,-2.69221486280118,-0.872690727101946,-0.354026182070701,-1.79688283081729,-3.57672532208939,-0.310991650828461,0.354310283443246,0.0965487585094056,-1.09844138043081,0.249650552842601,-1.93827327847941,0.092331081926898,-1.0758751334048,-1.34085353234344,-1.90341818022457,-0.242758840085215,0.431331390932275,0.216036212050482,0.999999999999999,1.11022302462516e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,41
2015,"160605","16","LORETO","06","UCAYALI","05","SARAYACU","DOS DE MAYO",-2.89347320157949,1.88262314768718,-0.703115447161766,0.518318868974711,0.558963318664607,0.71361460894169,-0.251799890459439,-0.703115217833956,-0.976064105495212,0.8981980061082,-0.267078951176441,-1.39268126865908,1.62377938633012,0.628157256793459,-1.12868654565324,-0.908257261805032,-0.26478977160073,-0.459764112192466,-0.143607907032804,-0.232769786872045,0.999999999999998,1.31529708991681e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,42
2015,"160606","16","LORETO","06","UCAYALI","06","VARGAS GUERRA","ORELLANA",1.80453979797535,2.20875669811913,-2.0286354394856,-1.62792846561758,0.0453782825426098,-0.230330667182355,0.394733064877509,-0.56395616481692,-1.82399430602293,-0.381201351957815,0.354422618425069,1.24548274959816,0.302924340805859,2.32675723569264,-0.939846785786674,-0.974916382662962,1.91564996600224,1.32666067136094,2.08411716245135,0.18039182437557,NA,NA,NA,NA,NA,NA,NA,43
2015,"160701","16","LORETO","07","DATEM DEL MARANON","01","BARRANCA","SAN LORENZO",4.62573712500485,-2.47350415077696,-1.50100996792131,-0.861973562711027,-2.05967647144869,-0.288943162713156,0.127276182546719,0.473127723633165,1.26370985172115,1.60513430219735,0.731715754660469,-2.84658303420024,1.01848735237805,-1.04681182422617,2.14494620927851,-1.72614327821856,0.895014331256464,0.159089000715818,-0.651455641560178,-0.99780439107659,0.351654994428374,9.8879238130678e-17,0.351654994428374,-0.611772405182474,1e-06,1e-06,1e+06,44
2015,"160702","16","LORETO","07","DATEM DEL MARANON","02","CAHUAPANAS","SANTA MARIA DE CAHUAPANAS",-7.13284881147001,-7.01562504027378,5.33947199933129,-1.24573831538324,-2.60524290563148,-0.68068696362584,-1.07060337144936,0.368471632384842,0.562932374577308,-1.35929757219099,0.903371900361561,-0.77422905875748,0.0932360254621208,1.05622864804352,-2.39048332994571,-0.762498243043214,1.68994268391389,0.543919845510243,-0.303337259500651,-0.8075462125853,1,2.22044604925031e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,45
2015,"160703","16","LORETO","07","DATEM DEL MARANON","03","MANSERICHE","SARAMIRIZA",-0.433416038555718,-2.62351694785782,-0.461829931597186,-1.44347707955597,1.57571198113022,-2.4258850088265,-0.13669258083579,-0.407821973045964,-2.59775681977387,1.61571351242924,2.39625069344142,1.35115578417458,-1.86792282254242,-2.99971847748871,0.458707528616297,0.319320829971707,-0.577486779735431,0.12084572519984,-0.406136927059642,-1.80506598665778,0.999999999999999,6.31726310161164e-16,0.99,4.59511985013459,1e-06,1e-06,1e+06,46
2015,"160704","16","LORETO","07","DATEM DEL MARANON","04","MORONA","PUERTO ALEGRIA",-2.62113063717366,0.353766705417169,1.31209763416079,-0.586948453012696,0.152076590821205,-0.429619901276582,-0.194227969367985,-0.435493472877733,0.315509553901756,-0.347782760212681,-0.169540636995886,-0.0200991666966884,0.942081098377903,-0.513254812658155,1.74703152237579,-0.00655617515977377,0.226088154805692,-0.301688427044492,0.736307048186877,0.650558213610818,1,1.08224551410862e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,47
2015,"160705","16","LORETO","07","DATEM DEL MARANON","05","PASTAZA","ULLPAYACU",-2.75326090894498,-1.52864065126454,-0.416529271320128,-0.780201940086384,0.926553383878967,0.692026141493671,-0.210428640727342,1.27346824338045,-0.169049563595098,1.99381626667693,0.836812728506013,-0.898286359649241,1.04845182375143,-1.48240952493405,1.07164155769754,0.313925831530604,0.0918713559719909,-1.45452504459467,1.30248558822263,0.352560567424127,NA,NA,NA,NA,NA,NA,NA,48
2015,"160706","16","LORETO","07","DATEM DEL MARANON","06","ANDOAS","ALIANZA CRISTIANA",-5.65268131038763,-5.57221436446048,3.34335182654962,-2.22566300037092,0.987806780340925,-0.391318369816434,0.0277199721441249,2.74570699809875,0.315719803024626,0.0285508608311105,-1.04740511829926,-1.38663656865048,-2.64802980990865,1.94023422787106,-0.780394949898279,-0.27484093615089,-1.43075547689987,-1.81380340066151,-0.358145577629209,-1.08272592567022,1,2.22044604925031e-16,0.99,4.59511985013459,1e-06,1e-06,1e+06,49
2015,"160801","16","LORETO","08","PUTUMAYO","01","PUTUMAYO","SAN ANTONIO DEL ESTRECHO",3.92725439317914,2.3512746023871,-0.562791071692593,0.684520532466553,-3.24287632838158,-4.9664420850089,4.61252469331157,1.05663323604189,3.81640406675556,3.18619401989858,0.885935007116495,1.58742793991341,-1.38182619085181,0.325448435615901,-0.241952057842003,1.75417124068952,0.700225783660373,-0.578486578241767,0.497085207431894,0.17876842128804,NA,NA,NA,NA,NA,NA,NA,50
2015,"160802","16","LORETO","08","PUTUMAYO","02","ROSA PANDURO","SANTA MERCEDES",-3.56305809277108,3.06713253630135,1.7417701491329,3.18820888610835,-0.534723041865296,0.412192093422363,1.43365833970974,0.125380732880677,3.14117185678089,-0.173724370535293,-0.033106795663056,2.10947199638935,0.0332031253306719,-0.754007633316928,0.474961858287196,-2.94994851129481,-1.06079538134507,1.15222719635366,0.327749320019026,-0.756688576909804,NA,NA,NA,NA,NA,NA,NA,51
2015,"160803","16","LORETO","08","PUTUMAYO","03","TENIENTE MANUEL CLAVERO","SOPLIN VARGAS",-3.14853137535687,0.11914201715493,2.96677280648619,1.03887310768127,-0.553489577776976,-1.07068463923562,0.151692205672069,-0.754967429742197,-0.546592899275364,-0.406164412193467,0.70601129131123,0.878611552171289,0.270241790481817,-1.63201670036552,0.799190317418021,0.461066873727803,-0.594918151458742,0.214565801221954,-0.219106812797279,1.85044662074321,NA,NA,NA,NA,NA,NA,NA,52
2015,"160804","16","LORETO","08","PUTUMAYO","04","YAGUAS","REMANSO",-3.52181384324758,2.55095450233588,3.03119902001266,3.13427395802506,0.148206881232654,0.744713026818168,3.18398883355995,0.918493527191073,1.09991731519115,-0.821912573633578,1.87822546644496,0.720891224606048,-0.772217347347565,0.319840550449384,-1.58864767818365,-2.32817403267036,-1.74075151736772,0.733681772626876,-0.525526898291187,-0.100262621937861,NA,NA,NA,NA,NA,NA,NA,53
2016,"160101","16","LORETO","01","MAYNAS","01","IQUITOS","IQUITOS",26.1467662011444,-2.63604767324561,5.13333639354317,5.79216834115988,-1.63677923882287,1.4512579055414,-1.26400891680951,0.744178753240954,-3.22019420303804,2.63334517433203,-1.49232779276999,1.21220087059314,-0.3057370243202,0.622133575528962,-0.51499135254878,0.240144643954332,-0.277428427447187,-0.248885728629337,0.836270493408185,-0.539650428146709,0.271899108204539,0.0374997952273463,0.271899108204539,-0.985008554458007,0.0358805507078609,0.0374997952273463,27.8702522751669,1
2016,"160102","16","LORETO","01","MAYNAS","02","ALTO NANAY","SANTA MARIA DE NANAY",-3.24146609940137,1.51402167600366,-0.511714697287358,-0.388151402601833,0.655134536885463,2.0427999779015,-0.744484289112502,0.786000647912748,0.844043242654536,0.698717010224323,0.308175285928254,0.101755508162307,0.265687299926999,0.204969118322985,-0.421745523901738,0.0681746114237709,-0.510193476506022,-0.424837881923281,-0.697365210013532,-0.63966429012219,NA,NA,NA,NA,NA,NA,NA,2
2016,"160103","16","LORETO","01","MAYNAS","03","FERNANDO LORES","TAMSHIYACU",-0.308046784662633,1.10394442250691,-0.902024604052831,-0.260205879639616,0.147180961920991,0.971464563287973,-1.38591702597485,0.0424567824728156,1.63850787095283,-0.608402804797937,-0.460701133205228,0.783273081721338,-0.111970946667812,0.17410298969566,0.18376164850014,0.210672155705812,-0.504680611774232,0.202436069725354,-1.33897425542369,-0.286301036108056,NA,NA,NA,NA,NA,NA,NA,3
2016,"160104","16","LORETO","01","MAYNAS","04","INDIANA","INDIANA",-1.257549704165,1.44383321754053,-0.861139972101703,-0.194514022013936,0.968817350582633,0.613236354490557,-0.280789523187953,-0.204329589093825,-0.24869265056112,-0.0444819410739541,0.0989893881676637,0.664944613652308,-0.638545934335491,0.976586417878668,-0.145151455240365,0.701507908341033,-0.234746453116726,-0.40107203723996,0.0291963929338037,0.375302777298338,0.999999999999996,2.62992810027204e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,4
2016,"160105","16","LORETO","01","MAYNAS","05","LAS AMAZONAS","FRANCISCO DE ORELLANA",-3.23187271893187,1.55686925115533,0.37583163424385,1.53882628963986,1.49326435525798,1.44520630784636,0.320336218073036,0.722145055113776,-0.784308579429462,-0.344451329602933,-0.0477176437795584,0.666409449841573,0.217611184628421,-0.567580409677622,0.800609600858296,0.0378248859238309,0.503570513575655,0.65733469313047,-0.830836460455358,0.890262463979006,0.999999999999999,6.39734779354042e-16,0.99,4.59511985013459,1e-06,1e-06,1e+06,5
2016,"160106","16","LORETO","01","MAYNAS","06","MAZAN","MAZAN",-2.9913567741174,1.2170005225238,0.686956362695063,0.706860988297508,0.511570565622508,1.00352440982638,-0.171226245912423,0.313819893778501,1.62368179117403,-0.413344166869492,-0.853064633273362,0.683339126842725,0.276375143635779,-0.341435896026207,1.51319747773657,-0.149630458164936,0.777033143161078,-0.188105185155137,-0.42266636589526,0.132779515942071,0.999999999999995,2.79706340960246e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,6
2016,"160107","16","LORETO","01","MAYNAS","07","NAPO","SANTA CLOTILDE",-3.99286810920883,-1.74677023305839,2.58767492422375,-0.199220612130613,1.46537165741367,0.466121940052329,0.80231846631231,0.196775777052424,0.681075194574576,-0.257239043806009,-2.39348372661504,0.507872718808608,1.2188394245127,-0.287283803428692,0.499650039079404,0.446202108248591,1.88954206122303,1.46972014991943,-0.353676298019895,-0.338877560875589,1,1.0848838137762e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,7
2016,"160108","16","LORETO","01","MAYNAS","08","PUNCHANA","PUNCHANA",16.8477082980275,-0.757355906499474,1.36087395278805,-1.22735386657374,2.32428978989788,0.432492913994984,1.09684033183415,-0.421107000192692,0.692551530387351,-1.81930596301147,1.07512945701436,-0.50443517293684,-0.507469406433978,-0.688025353660527,-0.526834557303542,-0.590916810725698,0.676087852037024,-0.782372464754662,0.565643380301779,1.03269548612576,0.663608844219145,0.0967040233640651,0.663608844219145,0.679418248892372,0.187661687619762,0.0967040233640651,5.3287381813713,8
2016,"160110","16","LORETO","01","MAYNAS","10","TORRES CAUSANA","PANTOJA",-6.07266199908818,-2.1041320268234,5.07611956735911,1.02082169027846,-0.501380426146049,-0.215413323145271,1.43816231366542,-0.123602945232448,-0.2967361534199,-1.67470581667268,0.493810031638146,0.484434752896784,1.68780890974476,-1.17201658601104,1.24117458555948,0.273426942976793,0.259182680784353,-1.73469699509287,-1.34342102393807,0.157458877699002,NA,NA,NA,NA,NA,NA,NA,9
2016,"160112","16","LORETO","01","MAYNAS","12","BELEN","BELEN",14.6420849492263,-0.180920320056159,0.973396685941292,-1.3307120742164,2.46653574102025,0.726891126599056,0.833120847715204,-0.457483835306633,0.845144350785992,-2.60015175453737,0.503607527463522,-0.148673412127736,0.371247317845632,-0.401570307809624,-1.22450915672865,0.514573656680885,0.73860162563614,-0.72778948022008,0.00666069499022895,0.826799235696063,0.85738789986056,0.0710767735450778,0.85738789986056,1.79376208337564,0.337899819173667,0.0710767735450778,2.9594570439413,10
2016,"160113","16","LORETO","01","MAYNAS","13","SAN JUAN BAUTISTA","SAN JUAN",15.6317997038469,-0.826318306945427,0.0584684869779724,-2.67608412086408,1.64051208042561,1.40085148757929,-0.371234524777557,-2.15209386997432,3.82645748251615,-1.12600822799618,0.501686710226276,-0.779854021634175,-0.169292141795755,-0.965316592273624,-0.954388656653353,0.396143893559677,-0.624069210273209,-0.431228659980888,-1.23709214001212,0.101979726888404,0.649434117639075,0.0651074841126563,0.649434117639075,0.616552739856027,0.0817809839625409,0.0651074841126563,12.2277814663864,11
2016,"160201","16","LORETO","02","ALTO AMAZONAS","01","YURIMAGUAS","YURIMAGUAS",11.061358795868,-1.62202215873018,-1.63703862386547,0.960294854448228,-1.83504771826859,0.670058182509291,-2.19806633303951,-0.0791802666461916,-0.0045245844560033,0.806231844604914,-1.14047514923195,-1.78830277858387,0.06365330539858,-0.0360998019196958,2.068112194536,-0.90474720913971,-0.332727351156712,1.6405738133445,-1.14965580094584,-0.747204038039493,0.729756410034349,0.0759035073412834,0.729756410034349,0.993387056240782,0.148134783975724,0.0759035073412834,6.75060896003924,12
2016,"160202","16","LORETO","02","ALTO AMAZONAS","02","BALSAPUERTO","BALSAPUERTO",-6.46667142579621,-7.62200484408756,3.10024414478719,-1.73584905865412,-1.5797233331514,-0.918705130290183,-1.99489803684206,-0.289681549328525,-0.70632839049094,0.237751164880816,0.956051961550842,1.21024654821294,-1.19924311934877,0.0588039764811275,-0.836506092282275,1.04565346130493,0.153410800998722,2.03902923937627,-0.0998020646974088,1.13159139156828,1,9.73070088855612e-16,0.99,4.59511985013459,1e-06,1e-06,1e+06,13
2016,"160205","16","LORETO","02","ALTO AMAZONAS","05","JEBEROS","JEBEROS",-3.44180771567736,-12.6072079189098,-10.2302066161578,5.29048730077864,0.909985206899798,0.481277470934638,1.74112611151736,-0.0128955929481943,0.96106183796246,-1.53113246893533,-0.718881433901148,1.1565736329127,0.411635400552999,0.143623172842741,-0.345842012998139,0.157132278992707,-0.0819767317274835,-0.730486892421846,0.468798200425852,0.351297652907746,NA,NA,NA,NA,NA,NA,NA,14
2016,"160206","16","LORETO","02","ALTO AMAZONAS","06","LAGUNAS","LAGUNAS",-0.412995849571941,0.541041357909752,-1.19198107184907,-0.874870504191841,-1.63252275361465,0.199519134644198,0.122733522496312,1.11853212757212,0.507486353759275,3.12497283294141,1.56516127360327,-1.48975651048204,0.259389713647824,1.51193041383554,0.423669576653774,-1.33301781780697,1.04407027521473,-1.0113849685715,0.601072299215888,1.47536057999707,0.999999999999998,1.99840144432528e-15,0.99,4.59511985013459,1e-06,1e-06,1e+06,15
2016,"160210","16","LORETO","02","ALTO AMAZONAS","10","SANTA CRUZ","SANTA CRUZ",-4.63061138802049,-0.52548563317828,0.661071769215375,0.618551237068052,-0.337958942925301,1.84564235488566,-1.03131691068808,1.21470112285771,0.227193568949447,0.400056841279761,0.953558606282908,-0.403288853385437,0.627115313165644,-0.305828571236818,0.151689829033637,0.652667634765675,0.632320921775368,-0.161861048438081,0.478926847366996,0.680114230705177,NA,NA,NA,NA,NA,NA,NA,16
2016,"160211","16","LORETO","02","ALTO AMAZONAS","11","TENIENTE CESAR LOPEZ ROJAS","SHUCUSHUYACU",-1.78518772030468,0.663677572858774,-1.74156059847307,0.604373197072977,-2.12475292645103,0.533948744959189,-3.11056696165276,1.43132768293468,0.480499859725162,0.50226575440091,1.26611493225208,-0.865093986425868,-0.995039657730799,-0.317460212903599,0.7660914851508,-1.12431995319637,-0.285441617827701,0.122733698708676,-1.15961230412898,2.25148921989098,NA,NA,NA,NA,NA,NA,NA,17
